source,text,created_at
Twitter for Android,I will do far more for women than Hillary and I will keep our country safe something which she will not be able to do-no strength/stamina!,12-27-2015 03:05:19
Twitter for iPhone,Thank you! #Trump2016https://t.co/CE9f0mukFm https://t.co/XNV9Bg2ccY,12-27-2015 02:05:01
Twitter for Android,Hillary Clinton has announced that she is letting her husband out to campaign but HE'S DEMONSTRATED A PENCHANT FOR SEXISM so inappropriate!,12-27-2015 00:31:07
Twitter for Android,"@greta: If the insurance companies are making lots of money and the # of uninsured is still largeObamacare is a failure since so expensive,12-26-2015 23:47:29
Twitter for Android,A new terror warning was issued for European cties. At what point do we say we have had enough and get really tough and smart. Weak leaders!,12-26-2015 22:27:17
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 Story: https://t.co/PBOKbGIaVB https://t.co/wm9Y7E9RzB,12-26-2015 17:47:03
Twitter for Android,Criminal deportations in the U.S. are the lowest number in many years. We are letting criminals knowingly stay in our country. MUST CHANGE!,12-26-2015 14:11:40
Twitter for Android,The Phoenix V.A. it has just been reported is in worse shape than ever before. The wait is horrendous and people are dying. I will fix it,12-26-2015 13:00:26
Twitter for Android,The same people that said I wouldn't run or that I wouldn't lead or do well (1st place and leading by 21%) now say I won't beat Hillary.,12-25-2015 21:49:30
Twitter for Android,.@chucktodd is so dishonest in his reporting...and to think he was going off the air until I came along-no ratings. I will beat Hillary!,12-25-2015 21:42:39
Twitter for Android,@CNN just announced that TRUMP was #1 story of 2015. Totally meaningless however if we don't WIN IT ALL and Make America Great Again!,12-25-2015 21:11:23
Twitter for Android,"@deedeegop: Thank u Mr. Trump I look forward to when u are elected next President of the United States #MakeAmericaGreatAgain. So nice!,12-25-2015 20:55:35
Twitter for Android,"@JodiL792:  You know what's making my Christmas Great Family/food/friends&amp;YOU! I HAVE MY TRUMP SHIRT ON W/HOPE IN MY HEART for America",12-25-2015 20:52:03
Twitter for Android,"@Jacobsac2015:  @FoxNews Thank you for your tweet today on Christmas. Can't wait to see you as President Mr. Trump. You are awesome.",12-25-2015 20:51:33
Twitter for Android,"@ClassySnobbb: @realDonaldTrump @FoxNews I'm reading #CrippledAmerica! Best book ever. Thank you!,12-25-2015 20:49:55
Twitter for Android,When will the Democrats and Hillary in particular say "we must build a wall a great wall and Mexico is going to pay for it?" Never!,12-25-2015 20:45:06
Twitter for Android,Our great VETERANS are being treated very badly because of corruption and incompetence at the V.A. That will stop I will fix this quickly!,12-25-2015 20:31:40
Twitter for Android,Remember when failed candidate @JebBush said that illegals came across the border as AN ACT OF LOVE? He's spent $59 million and is at 3%.,12-25-2015 20:24:41
Twitter for Android,We have many problems in our house (country!) and we need to fix them before we let visitors come over and stay. MAKE AMERICA GREAT AGAIN!,12-25-2015 20:15:25
Twitter for Android,Does everyone see that the Democrats and President Obama are now because of me starting to deport people who are here illegally. Politics!,12-25-2015 20:11:18
Twitter for Android,.@deedeesorvino was GREAT today on @FoxNews  She gets what is going on in politics and sees it very clearly. Have her on more!,12-25-2015 19:38:17
Twitter for Android,Merry Christmas to all. Have a great day and have a really amazing year. Together we will MAKE AMERICA GREAT AGAIN! It will be done!,12-25-2015 02:55:58
Twitter for Android,.@danielhalper  Great job on @CNN today. Very wise indeed!,12-25-2015 02:22:42
Twitter for Android,.@HallieJackson Why didn't you report Hillary lying about the ISIS video. Bad reporting. Perhaps @NBC will do better next year-but doubt it!,12-25-2015 01:56:08
Twitter for Android,"@YesMrGilbert: @NBCNightlyNews @HallieJackson should have talked to Megyn Kelly about this story"  True a total distortion of the facts!,12-25-2015 01:50:38
Twitter for Android,I am now in Palm Beach Florida and will be going to church tonight. MAKE AMERICA GREAT AGAIN!,12-24-2015 23:28:54
Twitter for Android,.@meetthepress and @chucktodd very dishonest in not showing the new @CNN Poll where I am at 39% 21points higher than Cruz. Be honest Chuck!,12-24-2015 23:04:08
Twitter for Android,Why isn't @chucktodd using the much newer @CNN Poll when discussing how well I am doing instead of the older Q Poll? CNN even better!,12-24-2015 22:56:55
Twitter for Android,Wow because of the pressure put on by me ICE TO LAUNCH LARGE SCALE DEPORTATION RAIDS. It's about time!,12-24-2015 22:42:10
Twitter for Android,Next year will be an interesting one. I look forward to running against Hillary Clinton a totally flawed candidate and beating her soundly,12-24-2015 22:35:38
Twitter for Android,Third rate reporters Amy Chozick and Maggie Haberman of the failing @nytimes are totally in the Hillary circle of bias. Think about Bill!,12-24-2015 22:31:41
Twitter for Android,Wow even lowly Rand Paul has just past @JebBush in the new @CNN Poll. Jeb is at 3% I'm at 39%. Stop throwing your money down the drain!,12-24-2015 22:20:24
Twitter for Android,In the ridiculous @JebBush ad about me Jeb is speaking to me during the debate but doesn't allow my answer which destroys him - SO SAD!,12-24-2015 22:14:10
Twitter for Android,Poor @JebBush spent $50 million on his campaign I spent almost nothing. He's bottom (and gone) I'm top (by a lot). That's what U.S. needs!,12-24-2015 20:10:14
Twitter for Android,"@classyexplorer: @gatewaypundit Jim you fail to mention in your CNN POLL that in the GOP RACE...Trump is leading Cruz 39 to 18...Big Detail,12-24-2015 20:02:02
Twitter for iPhone,A great Christmas movie &amp; perfect #TBT! #MakeAmericaGreatAgain Story: https://t.co/qUpZphfhV3 https://t.co/PSeVbWUJIV,12-24-2015 19:45:35
Twitter for Android,"@ihatematt: @realDonaldTrump why is Hillary even allowed to run... She's a criminal.",12-24-2015 14:53:19
Twitter for Android,"@ihatematt: @realDonaldTrump why is Hillary even allowed to run... She's a criminal."  Good question!,12-24-2015 03:25:20
Twitter for Android,Hillary said "I really deplore the tone and inflammatory rhetoric of his campaign." I deplore the death and destruction she caused-stupidity,12-24-2015 03:22:59
Twitter for iPhone,Merry Christmas &amp; Happy Holidays!#MakeAmericaGreatAgain #Trump2016https://t.co/XIVw5LdTqv https://t.co/Sqim2YyoCH,12-24-2015 01:57:28
Twitter for Android,Hillary when you complain about "a penchant for sexism" who are you referring to. I have great respect for women. BE CAREFUL!,12-23-2015 23:17:09
Twitter for Android,It is hard to believe I am winning by so much when I am treated so badly by the media.  New @CNN Poll amazing in ALL categories. 21 pt. Lead,12-23-2015 17:20:55
Twitter for Android,Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump,12-23-2015 15:55:23
Twitter for Android,.@FoxNews treats me so badly. Using old Quinnipiac Poll where I have a much smaller lead than the just out @CNN Poll. All negative!,12-23-2015 15:49:01
Twitter for Android,The @washingtonpost which is the lobbyist (power) for not imposing taxes on #Amazon today did a nasty cartoon attacking @tedcruz kids. Bad,12-23-2015 14:55:24
Twitter for iPhone,The silent majority- is silent no more! Remember the importance of VOTING!#MakeAmericaGreatAgain #Trump2016 https://t.co/wBdSg5ab25,12-23-2015 14:40:52
Twitter for Android,The Hillary Clinton staged event yesterday was pathetic. Be careful Hillary as you play the war on women or women being degraded card.,12-23-2015 14:20:57
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/e9dEs4HuwQ,12-23-2015 12:43:45
Twitter for iPhone,Thank you America! Together- we will #MakeAmericaGreatAgain! https://t.co/MWMFn4asWH,12-23-2015 12:42:25
Twitter for Android,Big news just out - NEW @CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,12-23-2015 12:02:24
Twitter for Android,We need a PRESIDENT with strength stamina heart and incredible deal making skill if our country is ever going to be able to prosper again!,12-23-2015 06:02:10
Twitter for Android,It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!,12-23-2015 05:48:08
Twitter for Android,When I said that Hillary Clinton got schlonged by Obama it meant got beaten badly. The media knows this. Often used word in politics!,12-23-2015 03:37:51
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/TUDwrg6RsD,12-23-2015 03:10:19
Twitter for Android,Wow new Reuters Poll just out. Big lead if you want to MAKE AMERICA GREAT AGAIN!  TRUMP 37  CRUZ 11 This is at the top of Drudge!,12-23-2015 02:59:33
Twitter for iPhone,For those on TV defending my use of the word "schlonged" bc #MSM is giving it false meaning-tell them it means beaten badly. Dishonest #MSM,12-23-2015 00:52:12
Twitter for iPhone,NPR's @NealConan said "schlonged" to WaPo re: 1984 Mondale/Ferraro campaign: "That ticket went on to get schlonged at the polls." #Hypocrisy,12-23-2015 00:48:24
Twitter for iPhone,Once again #MSM is dishonest. "Schlonged" is not vulgar. When I said Hillary got "schlonged" that meant beaten badly.,12-23-2015 00:47:59
Twitter for Android,Jeb's big ad buy against me paid for by lobbyists shows my face but doesn't have me answering Jeb's statements. He is really pathetic!,12-22-2015 22:50:23
Twitter for Android,Watching @CNN and consider @secupp to be one of the least talented people on television. Boring and biased!,12-22-2015 22:39:11
Twitter for iPhone,Women defy media narrative love Trump at packed Michigan rally.VIDEO: https://t.co/yreUny7shA https://t.co/dE9odwIRQi,12-22-2015 22:13:13
Twitter for Android,"@schoremis1:  @JebBush The Donald should've been named Man of the Year. He dominates the polls news talk shows &amp; social media. MAGA!",12-22-2015 22:10:52
Twitter for Android,"@qbeacademy: Well I'm at 42% and your at 3% .You know Jeb you started over here you keep on moving further and further off stage.  Classic",12-22-2015 21:40:45
Twitter Web Client,.@JebBush's opening and closing in the debate were said by all to be terrible--fumbled around incoherent.,12-22-2015 21:25:08
Twitter Web Client,Why doesn't @JebBush in his ads show my answer to his statement in the debate?,12-22-2015 21:23:57
Twitter Web Client,Will @JebBush in his phony advertising campaign show himself asking me to apologize to his wife in the debate?,12-22-2015 21:22:50
Twitter Web Client,.@JebBush just took millions of $'s in special interest money to look like a tough guy. Will never work!,12-22-2015 21:20:33
Twitter Web Client,Weak and low energy @JebBush whose campaign is a disaster is now doing ads against me where he tries to look like a tough guy.,12-22-2015 21:19:16
Twitter for Android,"@_MSFL_: @realDonaldTrump @TrumpUSA16 A GREAT PATRIOT",12-22-2015 21:17:58
Twitter for Android,"@realNevaDie: This suggests that online polls are more reliable so Trump is crushing both parties. @realDonaldTrump,12-22-2015 21:17:23
Twitter for Android,"@philmonaco67: @realDonaldTrump 100% Donald Trump Supporter Go Trump Make AMERICA GREAT AGAIN",12-22-2015 21:15:17
Twitter for Android,"@daveandlouanns: THANK YOU SIR FOR CARING FOR THE PEOPLE OF AMERICA. I WAS IN NEWMARKET NH. OFFICE. https://t.co/VRBYXBC6I4",12-22-2015 21:14:33
Twitter for Android,"@janienorris22: @realDonaldTrump Got my autographed book yesterday can't wait to read it. You got them scared to death! Love it.". Great!,12-22-2015 21:13:37
Twitter for Android,"@TrumpUSA16: Trump is the only leader with plan expertise passion to bring back jobs/companies to USA #Trump2016 https://t.co/LLgJnmGcXv",12-22-2015 21:11:05
Twitter for iPhone,Video from Michigan last night. After asking for months the media panned their cameras! https://t.co/jXwS0y08L7 https://t.co/ikjkpmOAeu,12-22-2015 19:32:02
Twitter for iPhone,THANK YOU America! #MakeAmericaGreatAgain #Trump2016 https://t.co/x0QaqjjMj0,12-22-2015 19:06:04
Twitter for iPhone,Thank you - Michigan!#MakeAmericaGreatAgain #Trump2016 https://t.co/5GilNQKyzJ,12-22-2015 17:07:13
Twitter for iPhone,Thank you - New Hampshire!#MakeAmericaGreatAgain #Trump2016https://t.co/VlGF418r2x https://t.co/zZleg3vnJN,12-22-2015 14:57:32
Twitter for iPhone,THANK YOU Grand Rapids Michigan! Time to end political correctness &amp; secure our homeland! https://t.co/cyRCfwxJg3 https://t.co/PPrriLTFgA,12-22-2015 02:27:59
Twitter for iPhone,@HerschelWalker thanks for your support- it is very much appreciated!,12-21-2015 22:21:47
Twitter for Android,Getting ready to leave for Michigan - will be an amazing evening! See you there.,12-21-2015 20:08:37
Twitter for Android,Do you think that Hillary Clinton will apologize to me for the lie she told about "the video" of me being used by ISIS. There is no video.,12-21-2015 18:51:21
Twitter for Android,Thanks @AndreaTantaros for all of your kind words and thoughts. Big progress is being made. Keep up the great work!,12-21-2015 18:14:38
Twitter for Android,A suicide bomber has just killed U.S. troops in Afghanistan. When will our leaders get tough and smart. We are being led to slaughter!,12-21-2015 18:08:46
Twitter for Android,"@DRUDGE_REPORT: UPDATE: ISIS jihadists stole 'tens of thousands' of blank passports... https://t.co/qg3uo1hm1J"  Here we go!,12-21-2015 17:42:48
Twitter Web Client,It's the Democrats' total weakness &amp; incompetence that gave rise to ISIS --  not a tape of Donald Trump that was an admitted Hillary lie!,12-21-2015 17:38:03
Twitter for iPhone,Phyllis Schlafly: Trump is 'last hope for America' https://t.co/jCxqfVCGB6 https://t.co/sk713ir5NQ,12-21-2015 16:56:21
Twitter for Android,Getting ready to go to the great State of Michigan. Big crowd tonight. Make America Great Again!,12-21-2015 15:20:43
Twitter for Android,Just out: TRUMP GOP DEBATE - 18000000. CLINTON DEMOCRAT DEBATE - 6700000. And they were on major network vs. cable!,12-21-2015 12:52:56
Twitter for Android,Hillary said with respect to ISIS "we are finally where we need to be." Do we want 4  more years of incompetent leadership?  MAGA!,12-21-2015 12:34:40
